board,moves
"[[-5, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 6, 0, 0, 0, 5], [0, 3, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, -1, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, 0, -1, -1], [-4, 0, 0, 0, 0, 0, 0, -6]]",e6h6
"[[0, 0, 0, 0, 0, 0, 0, 0], [-5, 1, 0, 6, 0, 0, 0, 5], [0, 3, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, -1, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, 0, -1, -1], [-4, 0, 0, 0, 0, 0, 0, -6]]",a8a7
"[[0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 6, 0, 0, 0, 5], [0, 0, 1, 0, 0, 0, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, -1, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, 0, -1, -1], [-4, 0, 0, 0, 0, 0, 0, -6]]",b6a7
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",d2d4
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",g8f6
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",b1c3
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",d7d5
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 1, 0, 0, -3, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, 0, 0, -5, -6, -3, -2, -4]]",c1g5
"[[4, 2, 0, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 1, 0, 3, -3, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, -1, 0, -1, -1, -1, -1], [-4, 0, 0, -5, -6, -3, -2, -4]]",c8f5
"[[4, 2, 0, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 1, 0, 3, -3, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, 0, -1, 0, -1, -1], [-4, 0, 0, -5, -6, -3, -2, -4]]",f2f3
"[[4, 2, 0, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 3, 0], [0, 0, 0, 1, 0, 0, -3, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, 0, -1, 0, -1, -1], [-4, 0, 0, -5, -6, -3, -2, -4]]",f5g6
"[[4, 2, 0, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 3, 0], [0, 0, 0, 1, 0, 0, -3, 0], [0, 0, 0, -1, -1, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, 0, 0, 0, -1, -1], [-4, 0, 0, -5, -6, -3, -2, -4]]",e2e4
"[[4, 2, 0, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 3, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, 0, -1, 1, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, 0, 0, 0, -1, -1], [-4, 0, 0, -5, -6, -3, -2, -4]]",d5e4
"[[4, 2, 0, 5, 6, 3, 0, 4], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 3, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, -3, -1, 1, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, 0, 0, 0, -1, -1], [-4, 0, 0, -5, -6, 0, -2, -4]]",f1c4
"[[4, 2, 0, 5, 6, 3, 0, 4], [1, 1, 1, 0, 0, 1, 1, 1], [0, 0, 0, 0, 1, 2, 3, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, -3, -1, 1, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, 0, 0, 0, -1, -1], [-4, 0, 0, -5, -6, 0, -2, -4]]",e7e6
"[[4, 2, 0, 5, 6, 3, 0, 4], [1, 1, 1, 0, 0, 1, 1, 1], [0, 0, 0, 0, 1, 2, 3, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, -3, -1, 1, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [-4, 0, 0, 0, -6, 0, -2, -4]]",d1d2
"[[4, 2, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 0, 0, 1, 2, 3, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, -3, -1, 1, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [-4, 0, 0, 0, -6, 0, -2, -4]]",f8e7
"[[4, 2, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 0, 0, 1, 2, 3, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, -3, -1, 1, 0, 0, 0], [0, 0, -2, 0, 0, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, -2, -4]]",e1c1
"[[4, 2, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 0, 0, 1, 2, 3, 0], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, -3, -1, 0, 0, 0, 0], [0, 0, -2, 0, 1, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, -2, -4]]",e4e3
"[[4, 2, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 0, 0, 1, 2, 3, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -3, -1, 0, 0, 0, 0], [0, 0, -2, 0, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, -2, -4]]",g5e3
"[[4, 2, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 0, 0, 1, 0, 3, 0], [0, 0, 0, 2, 0, 0, 0, 0], [0, 0, -3, -1, 0, 0, 0, 0], [0, 0, -2, 0, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, -2, -4]]",f6d5
"[[4, 2, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 0, 0, 1, 0, 3, 0], [0, 0, 0, -2, 0, 0, 0, 0], [0, 0, -3, -1, 0, 0, 0, 0], [0, 0, 0, 0, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, -2, -4]]",c3d5
"[[4, 2, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, -3, -1, 0, 0, 0, 0], [0, 0, 0, 0, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, -2, -4]]",e6d5
"[[4, 2, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, -3, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, -2, -4]]",c4d3
"[[4, 0, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 2, 0, 0, 0, 3, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, -3, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, -2, -4]]",b8c6
"[[4, 0, 0, 5, 6, 0, 0, 4], [1, 1, 1, 0, 3, 1, 1, 1], [0, 0, 2, 0, 0, 0, 3, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, -3, -3, -1, 0, 0], [-1, -1, -1, -5, -2, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",g1e2
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 3, 1, 1, 1], [0, 0, 2, 0, 0, 0, 3, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, -3, -3, -1, 0, 0], [-1, -1, -1, -5, -2, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",d8d7
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 3, 1, 1, 1], [0, 0, 2, 0, 0, 0, 3, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, -2, 0, 0], [0, 0, 0, -3, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",e2f4
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 3, 1, 1, 1], [0, 0, 0, 0, 0, 0, 3, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 2, 0, -1, 0, -2, 0, 0], [0, 0, 0, -3, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",c6b4
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 3, 1, 1, 1], [0, 0, 0, 0, 0, 0, -3, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 2, 0, -1, 0, -2, 0, 0], [0, 0, 0, 0, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",d3g6
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 3, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 2, 0, -1, 0, -2, 0, 0], [0, 0, 0, 0, -3, -1, 0, 0], [-1, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",h7g6
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 3, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 2, 0, -1, 0, -2, 0, 0], [-1, 0, 0, 0, -3, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",a2a3
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 3, 1, 1, 0], [0, 0, 2, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, -2, 0, 0], [-1, 0, 0, 0, -3, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",b4c6
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 3, 1, 1, 0], [0, 0, 2, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [-1, 0, 0, -2, -3, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",f4d3
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 0, 1, 1, 0], [0, 0, 2, 3, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [-1, 0, 0, -2, -3, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",e7d6
"[[4, 0, 0, 0, 6, 0, 0, 4], [1, 1, 1, 5, 0, 1, 1, 0], [0, 0, 2, 3, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [-1, 0, 0, -2, 0, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",e3f4
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 1, 1, 0], [0, 0, 2, 3, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [-1, 0, 0, -2, 0, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",e8c8
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 1, 1, 0], [0, 0, 2, 3, 0, 0, 1, 0], [0, 0, -2, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",d3c5
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 1, 1, 0], [0, 0, 2, 0, 0, 0, 1, 0], [0, 0, 3, 1, 0, 0, 0, 0], [0, 0, 0, -1, 0, -3, 0, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",d6c5
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 1, 1, 0], [0, 0, 2, 0, 0, 0, 1, 0], [0, 0, -1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, -3, 0, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",d4c5
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 0, 0, 1, 1, 0], [0, 0, 2, 0, 0, 0, 1, 0], [0, 0, -1, 1, 0, 5, 0, 0], [0, 0, 0, 0, 0, -3, 0, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, -1, -1, -5, 0, 0, -1, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",d7f5
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 0, 0, 1, 1, 0], [0, 0, 2, 0, 0, 0, 1, 0], [0, 0, -1, 1, 0, 5, 0, 0], [0, 0, 0, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, -1, -1, -5, 0, 0, 0, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",g2g4
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 1, 1, 0], [0, 0, 2, 0, 0, 0, 1, 0], [0, 0, -1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, -1, -1, -5, 0, 0, 0, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",f5d7
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 1, 1, 0], [0, 0, 2, 0, 0, 0, 1, 0], [0, 0, -1, 1, 0, 0, 0, 0], [0, -1, 0, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, -5, 0, 0, 0, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",b2b4
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 2, 0, 0, 1, 1, 0], [0, 0, -1, 1, 0, 0, 0, 0], [0, -1, 0, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, -5, 0, 0, 0, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",f7f6
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 2, 0, 0, 1, 1, 0], [0, -1, -1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, -5, 0, 0, 0, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",b4b5
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, -1, -1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, -5, 0, 0, 0, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",c6e5
"[[0, 0, 6, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, -1, -1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",d2a5
"[[0, 6, 0, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, -1, -1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",c8b8
"[[0, 6, 0, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, -1, -1, 1, 2, 0, 0, 0], [0, 0, 0, -4, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",d1d4
"[[0, 6, 0, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, -1, -1, 1, 0, 0, 0, 0], [0, 0, 2, -4, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",e5c4
"[[0, 6, 0, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, -1, -1, 1, 0, 0, 0, 0], [0, 0, -4, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",d4c4
"[[0, 6, 0, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, -1, -1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",d5c4
"[[0, 6, 0, 4, 0, 0, 0, 4], [1, 1, 1, 5, 0, 0, 1, 0], [0, -1, 0, 0, 0, 1, 1, 0], [-5, 0, -1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",b5b6
"[[0, 6, 0, 4, 0, 0, 0, 4], [0, 1, 1, 5, 0, 0, 1, 0], [0, 1, 0, 0, 0, 1, 1, 0], [-5, 0, -1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",a7b6
"[[0, 6, 0, 4, 0, 0, 0, 4], [0, 1, 1, 5, 0, 0, 1, 0], [0, -1, 0, 0, 0, 1, 1, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",c5b6
"[[0, 6, 0, 4, 0, 0, 0, 4], [0, 1, 1, 0, 0, 0, 1, 0], [0, -1, 0, 0, 0, 1, 1, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 5, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",d7d4
"[[0, 6, 0, 4, 0, 0, 0, 4], [0, 1, -1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 5, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",b6c7
"[[0, 0, 6, 4, 0, 0, 0, 4], [0, 1, -1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 5, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",b8c8
"[[0, 0, 6, -5, 0, 0, 0, 4], [0, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 5, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",c7d8q
"[[0, 0, 6, 4, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 5, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",h8d8
"[[0, 0, 6, 4, 0, 0, 0, 0], [0, 1, -5, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 5, 0, -3, -1, 0], [-1, 0, 0, 0, 0, -1, 0, 0], [0, 0, -1, 0, 0, 0, 0, -1], [0, 0, -6, 0, 0, 0, 0, -4]]",a5c7
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, -1, -1, -1, -1, 0, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",g2g3
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, -1, -1, -1, -1, 0, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",g7g6
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, -1, -1, -1, -1, -3, -1], [-4, -2, -3, -5, -6, 0, -2, -4]]",f1g2
"[[4, 2, 3, 5, 6, 0, 2, 4], [1, 1, 1, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, -1, -1, -1, -1, -3, -1], [-4, -2, -3, -5, -6, 0, -2, -4]]",f8g7
"[[4, 2, 3, 5, 6, 0, 2, 4], [1, 1, 1, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -2, -1, 0], [-1, -1, -1, -1, -1, -1, -3, -1], [-4, -2, -3, -5, -6, 0, 0, -4]]",g1f3
"[[4, 2, 3, 5, 6, 0, 0, 4], [1, 1, 1, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -2, -1, 0], [-1, -1, -1, -1, -1, -1, -3, -1], [-4, -2, -3, -5, -6, 0, 0, -4]]",g8f6
"[[4, 2, 3, 5, 6, 0, 0, 4], [1, 1, 1, 1, 1, 1, 3, 1], [0, 0, 0, 0, 0, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -2, -1, 0], [-1, -1, -1, -1, -1, -1, -3, -1], [-4, -2, -3, -5, 0, -4, -6, 0]]",e1g1
